WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..Gals.,EUR_o..Mstb.,Length,NStages,TotalFluid_Comp,Total_Proppant,Nrecords
497,823,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38632,2005,31.8207,-101.9963,10550,80,80,WFMP,SPBR_L --> WFMP,6.0,12,0.0,13944.0,524202.0,0.0,495000.0,538146.0,43.372,2164,2,425000.0,264000.0,4
1069,1779,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,38637,2005,31.595309999999998,-101.61419000000001,8190,40,20,WFMP,SPBR_U --> WFMP,2.0,4,0.0,3000.0,102800.0,0.0,289440.0,105800.0,37.9403326,1642,1,220962.0,291800.0,1
1065,1771,E,APACHE CORPORATION,REAGAN,38643,2005,31.423309999999997,-101.63996999999999,8235,40,40,WFMP,SPBR_U --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,23.784000000000002,1719,3,218452.0,471640.0,7
1067,1777,E,APACHE CORPORATION,REAGAN,38645,2005,31.491229999999998,-101.64967,8254,20,20,WFMP,SPBR_U --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,33.556,1642,3,196524.0,472500.0,8
1063,1768,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,38658,2005,31.57201,-101.56736,8065,Over 160,40,WFMP,SPBR_U --> WFMP,3.0,6,0.0,5000.0,163803.0,0.0,477347.0,168803.0,21.156,1698,3,193546.0,470820.0,7
498,824,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38669,2005,31.7577,-101.9758,10610,80,80,WFMP,SPBR_U --> WFMP,1.0,1,414750.0,0.0,0.0,0.0,396520.0,414750.0,37.848,1652,3,203282.0,473110.0,6
1079,1795,E,APACHE CORPORATION,REAGAN,38673,2005,31.44244,-101.65813,8260,40,40,WFMP,SPBR_U --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,37.092,1729,1,90365.0,135000.0,1
1074,1790,E,APACHE CORPORATION,REAGAN,38673,2005,31.46733,-101.65791999999999,8253,40,20,WFMP,SPBR_U --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,33.424,1623,2,220506.0,350000.0,2
508,837,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38677,2005,31.8063,-101.9607,10485,40,160,WFMP,SPBR_L --> WFMP,6.0,12,0.0,15500.0,535081.0,0.0,803880.0,550581.0,71.58800000000001,2456,1,426888.0,349710.0,1
501,829,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38684,2005,31.782890000000002,-102.19,10714,80,80,WFMP,SPBR_L --> WFMP,1.0,1,505386.0,0.0,0.0,0.0,497280.0,505386.0,42.156000000000006,1743,3,222809.0,166640.0,6
515,848,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38687,2005,31.85538,-102.04329,10125,80,Sub 20,WFMP,SPBR_U --> WFMP,1.0,2,481000.0,19250.0,0.0,0.0,289000.0,500250.0,67.94976138,2088,3,127250.0,218000.0,7
1073,1789,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38694,2005,31.48677,-101.67704,9221,160,40,WFMP,SPBR_U --> WFMP,5.0,10,0.0,11000.0,346311.0,0.0,505520.0,357311.0,72.9921932,1687,1,90365.0,135000.0,1
1076,1792,E,APACHE CORPORATION,REAGAN,38694,2005,31.45856,-101.65109,8124,40,40,WFMP,SPBR_U --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,25.304000000000002,1639,1,141010.0,292190.0,1
506,835,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38703,2005,31.82037,-101.96493000000001,10501,40,160,WFMP,SPBR_L --> WFMP,6.0,12,0.0,17000.0,492531.0,0.0,748661.0,509531.0,58.856,1879,4,312438.0,205220.0,8
1087,1807,F,APACHE CORPORATION,REAGAN,38705,2005,31.60346,-101.52866999999999,8500,40,80,WFMP,SPBR_U --> WFMP,2.0,2,504800.0,0.0,0.0,0.0,149700.0,504800.0,36.31888501,2443,4,367554.0,511630.0,8
1380,2293,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,38705,2005,31.49799,-102.06553000000001,10775,40,160,WFMP,SPBR_U --> WFMP,1.0,2,0.0,19500.0,1226698.1840000001,0.0,1208031.973,1246198.1840000001,106.14777279999998,4120,1,1034880.0,941700.0,2
1078,1794,E,APACHE CORPORATION,REAGAN,38709,2005,31.43174,-101.66913000000001,8236,40,40,WFMP,SPBR_U --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,21.596,181,1,134832.0,290680.0,1
512,844,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38714,2005,31.8856,-102.02622,10125,40,Sub 20,WFMP,SPBR_U --> WFMP,5.0,10,0.0,10000.0,346404.0,0.0,505860.0,356404.0,39.184,1942,4,298721.0,185540.0,8
518,855,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38715,2005,31.77903,-102.03206,10127,80,160,WFMP,SPBR_U --> WFMP,1.0,2,503000.0,9250.0,0.0,0.0,307000.0,512250.0,32.93505397,1735,1,357336.0,332060.0,1
1072,1785,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,38715,2005,31.622159999999997,-101.58293,8150,80,40,WFMP,SPBR_U --> WFMP,3.0,6,0.0,5500.0,167862.0,0.0,473940.0,173362.0,22.956,1660,1,153212.0,290310.0,1
1071,1783,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,38715,2005,31.624440000000003,-101.56604,8132,40,20,SPBR_L,SPBR_U --> SPBR_L,3.0,6,0.0,6000.0,162646.0,0.0,470700.0,168646.0,10.568,1630,1,141194.0,288550.0,1
1075,1791,E,APACHE CORPORATION,REAGAN,38720,2006,31.449659999999998,-101.65694,8182,40,20,WFMP,CLFK --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,21.984,1647,1,90365.0,135000.0,1
1089,1811,F,APACHE CORPORATION,REAGAN,38720,2006,31.58863,-101.51083,8526,80,40,WFMP,SPBR_U --> WFMP,2.0,2,504800.0,0.0,0.0,0.0,149700.0,504800.0,31.956,2466,4,349712.0,507210.0,8
1088,1810,F,APACHE CORPORATION,REAGAN,38723,2006,31.59383,-101.52146,8480,40,160,WFMP,SPBR_U --> WFMP,2.0,2,504800.0,0.0,0.0,0.0,149700.0,504800.0,38.86579378,2472,4,351969.0,510150.0,8
486,797,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38724,2006,31.6788,-101.9875,10600,40,Over 160,WFMP,SPBR_L --> WFMP,1.0,1,494718.0,0.0,0.0,0.0,572780.0,494718.0,75.82,1688,3,222985.0,175460.0,6
514,846,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38726,2006,31.88431,-101.99888,10090,40,Sub 20,WFMP,SPBR_U --> WFMP,6.0,12,0.0,15500.0,428634.0,0.0,533020.0,444134.0,44.903999999999996,2047,4,300937.0,190497.0,8
507,836,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38734,2006,31.80842,-101.96576999999999,10526,40,40,WFMP,SPBR_L --> WFMP,6.0,12,0.0,19500.0,432360.0,0.0,667460.0,451860.0,27.448,1665,3,198460.0,145509.0,6
1086,1806,E,APACHE CORPORATION,REAGAN,38734,2006,31.45767,-101.65499,8209,40,40,WFMP,SPBR_U --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,21.46032128,1704,3,203324.0,472400.0,6
1084,1803,E,APACHE CORPORATION,REAGAN,38742,2006,31.522840000000002,-101.64225,8295,20,20,WFMP,SPBR_U --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,27.228,1742,3,191715.0,470290.0,6
517,853,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38746,2006,31.852190000000004,-101.92604,10012,40,80,WFMP,SPBR_L --> WFMP,5.0,10,0.0,136500.0,416619.0,0.0,686660.0,553119.0,59.18129168,1911,4,298510.0,193420.0,8
516,850,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38751,2006,31.82868,-101.9136,10022,40,40,WFMP,SPBR_L --> WFMP,6.0,12,0.0,15500.0,480958.0,0.0,603272.0,496458.0,40.26411279,1817,4,300025.0,194860.0,8
523,866,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38754,2006,31.716440000000002,-102.08856999999999,10609,40,80,STRAWN,SPBR_U --> STRAWN,1.0,1,13294.0,0.0,0.0,0.0,538660.0,13294.0,32.14,2458,1,457300.0,353000.0,2
1085,1805,E,APACHE CORPORATION,REAGAN,38754,2006,31.5072,-101.64578,8242,20,20,WFMP,SPBR_U --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,34.4,1712,3,208204.0,470640.0,6
519,856,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38754,2006,31.78182,-101.95272,10510,40,160,WFMP,SPBR_L --> WFMP,6.0,12,0.0,16000.0,450247.0,0.0,633024.0,466247.0,28.836,1801,1,407484.0,349430.0,1
17,35,F,APACHE CORPORATION,GLASSCOCK,38755,2006,31.653340000000004,-101.53121999999999,8064,40,40,WFMP,CLFK --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,42.263999999999996,1726,2,497600.0,155650.0,2
493,818,A,MIDLAND ENERGY INCORPORATED,MIDLAND,38769,2006,31.7972,-102.03435,10999,40,160,ATOKA,SPBR_L --> ATOKA,1.0,2,0.0,6000.0,435500.0,0.0,496700.0,441500.0,41.82115739,2155,1,295800.0,300900.0,2
18,36,F,APACHE CORPORATION,GLASSCOCK,38770,2006,31.70647,-101.5785,8243,160,40,WFMP,CLFK --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,12.48,1679,2,497600.0,155650.0,2
505,833,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38771,2006,31.81577,-101.96765,10515,,,WFMP,WFMP --> WFMP,4.0,9,0.0,12000.0,445406.0,0.0,544020.0,457406.0,23.084,1815,4,289120.0,189380.0,8
535,883,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38775,2006,31.849659999999997,-102.06792,10125,40,160,WFMP,SPBR_U --> WFMP,1.0,1,0.0,0.0,655250.0,0.0,319000.0,655250.0,73.06722001,914,2,154462.0,370720.0,4
522,865,A,MIDLAND ENERGY INCORPORATED,MIDLAND,38776,2006,31.768490000000003,-101.97813000000001,11026,40,20,ATOKA,SPBR_L --> ATOKA,1.0,2,0.0,5000.0,567900.0,0.0,550300.0,572900.0,35.284,2306,1,482700.0,410000.0,2
1381,2295,B,PIONEER NATURAL RESOURCES USA INC,UPTON,38777,2006,31.530109999999997,-101.94534,9614,40,40,WFMP,SPBR_U --> WFMP,6.0,12,0.0,14000.0,425552.0,0.0,523720.0,439552.0,41.41698122,2895,1,943572.0,721310.0,2
1091,1816,F,APACHE CORPORATION,REAGAN,38777,2006,31.61686,-101.51885,8510,80,80,WFMP,SPBR_U --> WFMP,2.0,3,510800.0,3000.0,0.0,0.0,149700.0,513800.0,51.06845562,1598,2,220080.0,350000.0,2
491,810,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38778,2006,31.778909999999996,-102.06478,10849,80,40,WFMP,SPBR_L --> WFMP,1.0,1,665322.0,0.0,0.0,0.0,613250.0,665322.0,43.964,1808,1,354858.0,422680.0,2
495,820,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38789,2006,31.7203,-101.991,10630,40,160,WFMP,SPBR_U --> WFMP,1.0,2,569856.0,9000.0,0.0,0.0,601330.0,578856.0,32.128,1790,1,465192.0,350900.0,1
1068,1778,E,APACHE CORPORATION,REAGAN,38796,2006,31.504209999999997,-101.64518000000001,8269,20,20,SPBR_L,CLFK --> SPBR_L,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,23.48265515,1639,1,175874.0,291880.0,1
1379,2291,B,PIONEER NATURAL RESOURCES USA INC,UPTON,38797,2006,31.591820000000002,-102.008,9289,160,40,WFMP,SPBR_U --> WFMP,3.0,6,0.0,5500.0,192604.0,0.0,470580.0,198104.0,30.184,4025,1,1088640.0,1046000.0,2
511,843,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38799,2006,31.87755,-102.02808,10330,40,Sub 20,WFMP,SPBR_L --> WFMP,5.0,9,0.0,14250.0,393163.0,0.0,682912.0,407413.0,34.48,2030,4,298644.0,191199.0,8
530,874,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38800,2006,31.779390000000003,-101.94708,10535,40,160,WFMP,SPBR_L --> WFMP,6.0,12,0.0,17500.0,437614.0,0.0,372440.0,455114.0,37.688,2170,1,602154.0,648106.0,1
521,864,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38802,2006,31.852659999999997,-101.97081,10380,40,160,WFMP,SPBR_L --> WFMP,6.0,12,0.0,15750.0,450349.0,0.0,405820.0,466099.0,37.751999999999995,2143,1,430542.0,350840.0,1
1094,1821,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38807,2006,31.540909999999997,-101.73812,8525,80,40,SPBR_L,SPBR_U --> SPBR_L,3.0,6,0.0,5000.0,190691.0,0.0,471210.0,195691.0,31.108,1628,2,220506.0,350000.0,2
1093,1820,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,38807,2006,31.576990000000002,-101.59526,8125,80,40,SPBR_L,SPBR_U --> SPBR_L,3.0,6,0.0,5000.0,192568.0,0.0,452300.0,197568.0,24.651999999999997,1590,2,183824.0,350570.0,2
513,845,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38814,2006,31.87629,-102.04972,10331,40,Sub 20,WFMP,SPBR_U --> WFMP,5.0,10,0.0,11000.0,400032.0,0.0,775660.0,411032.0,33.2316135,1886,4,294428.0,170481.0,8
1077,1793,E,APACHE CORPORATION,REAGAN,38815,2006,31.445420000000002,-101.65903,8254,40,40,WFMP,SPBR_U --> WFMP,2.0,2,393965.0,0.0,0.0,0.0,104851.0,393965.0,27.684,1638,2,201746.0,371000.0,2
544,896,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,38816,2006,31.761,-102.04465,10061,40,80,WFMP,SPBR_L --> WFMP,1.0,2,351000.0,9500.0,0.0,0.0,105000.0,360500.0,16.55643722,2003,4,297063.0,181077.0,8
531,876,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38816,2006,31.786379999999998,-101.94933,10492,40,160,WFMP,SPBR_L --> WFMP,6.0,11,0.0,13750.0,453172.0,0.0,401360.0,466922.0,50.748000000000005,839,2,141552.0,335840.0,4
488,804,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38817,2006,31.683000000000003,-101.9571,10611,40,80,WFMP,SPBR_L --> WFMP,1.0,1,384174.0,0.0,0.0,0.0,134520.0,384174.0,39.33313857,1614,3,220000.0,575000.0,3
1095,1822,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38817,2006,31.53227,-101.72655999999999,8500,80,40,SPBR_L,SPBR_U --> SPBR_L,3.0,6,0.0,5000.0,192074.0,0.0,470820.0,197074.0,30.32445978,1698,2,220506.0,350000.0,2
526,869,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38817,2006,31.7121,-102.09100000000001,10615,40,80,STRAWN,SPBR_L --> STRAWN,1.0,1,634452.0,0.0,0.0,0.0,598760.0,634452.0,49.28139875,2283,1,413868.0,350890.0,1
1092,1818,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38818,2006,31.58488,-101.64376999999999,8260,80,20,SPBR_L,SPBR_U --> SPBR_L,3.0,4,0.0,1750.0,192139.0,0.0,470095.0,193889.0,37.32541472,1648,1,220506.0,350000.0,1
20,38,F,APACHE CORPORATION,GLASSCOCK,38818,2006,31.70983,-101.54853,8223,80,40,WFMP,SPBR_U --> WFMP,2.0,2,497600.0,0.0,0.0,0.0,155650.0,497600.0,39.468,1799,2,383600.0,101720.0,2
502,830,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38824,2006,31.78545,-102.19527,10713,80,160,WFMP,SPBR_L --> WFMP,1.0,1,579726.0,0.0,0.0,0.0,600100.0,579726.0,20.72,1738,4,291597.0,188480.0,8
19,37,F,APACHE CORPORATION,GLASSCOCK,38824,2006,31.71755,-101.56402,8255,80,40,WFMP,SPBR_U --> WFMP,2.0,2,497600.0,0.0,0.0,0.0,155650.0,497600.0,18.55149194,1749,2,383200.0,100450.0,2
528,872,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38824,2006,31.784359999999996,-101.95796,10494,40,160,WFMP,SPBR_L --> WFMP,6.0,12,0.0,15750.0,451873.0,0.0,414608.0,467623.0,47.92,1809,4,295717.0,188421.0,8
547,901,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38825,2006,31.84675,-101.90111,10017,40,40,WFMP,SPBR_L --> WFMP,6.0,12,0.0,15750.0,429484.0,0.0,400400.0,445234.0,40.77282225,1476,3,199687.0,470700.0,6
525,868,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38825,2006,31.7377,-102.0954,10626,80,40,STRAWN,SPBR_L --> STRAWN,1.0,2,586068.0,8060.0,0.0,0.0,580100.0,594128.0,32.8,2141,2,530000.0,334000.0,4
1378,2288,B,PIONEER NATURAL RESOURCES USA INC,UPTON,38826,2006,31.540259999999996,-102.07952,9455,40,40,WFMP,SPBR_U --> WFMP,3.0,6,0.0,4000.0,202468.0,0.0,470820.0,206468.0,28.94866663,4094,1,1657950.0,697137.0,2
1108,1840,E,APACHE CORPORATION,REAGAN,38827,2006,31.442190000000004,-101.68986,8418,80,80,WFMP,SPBR_U --> WFMP,2.0,2,366450.0,0.0,0.0,0.0,113250.0,366450.0,25.124000000000002,1735,3,199166.0,472840.0,6
21,40,F,APACHE CORPORATION,GLASSCOCK,38827,2006,31.70857,-101.57011999999999,8205,160,80,WFMP,CLFK --> WFMP,2.0,2,383600.0,0.0,0.0,0.0,101720.0,383600.0,12.164000000000001,1807,2,374500.0,100975.0,2
1109,1842,F,APACHE CORPORATION,REAGAN,38827,2006,31.58415,-101.51374,8500,80,40,WFMP,SPBR_U --> WFMP,2.0,2,492870.0,0.0,0.0,0.0,151023.0,492870.0,30.248,1600,2,220506.0,350000.0,2
1118,1853,F,APACHE CORPORATION,REAGAN,38828,2006,31.57637,-101.49816,8500,80,80,WFMP,SPBR_U --> WFMP,2.0,2,492870.0,0.0,0.0,0.0,151023.0,492870.0,26.39411735,1598,2,367506.0,360000.0,2
536,885,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38831,2006,31.8801,-102.03329000000001,10255,40,Sub 20,WFMP,CLFK --> WFMP,5.0,10,0.0,10000.0,361080.0,0.0,736180.0,371080.0,22.82628719,2102,4,298852.0,191680.0,8
1103,1833,E,APACHE CORPORATION,REAGAN,38831,2006,31.43181,-101.65224,8210,40,40,WFMP,SPBR_U --> WFMP,2.0,2,393965.0,0.0,0.0,0.0,104941.0,393965.0,29.851999999999997,1690,2,220506.0,350000.0,2
1106,1836,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,38834,2006,31.59098,-101.617,8215,80,40,SPBR_L,SPBR_U --> SPBR_L,3.0,4,0.0,1500.0,193743.0,0.0,471560.0,195243.0,28.104,1572,3,201308.0,471030.0,6
1101,1828,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38834,2006,31.524240000000002,-101.72853,8505,80,40,SPBR_L,SPBR_U --> SPBR_L,3.0,6,0.0,4500.0,197581.0,0.0,471260.0,202081.0,40.67932238,1631,2,220506.0,350000.0,2
548,902,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38841,2006,31.84853,-101.8936,10004,40,40,WFMP,SPBR_L --> WFMP,6.0,12,0.0,15750.0,457722.0,0.0,406160.0,473472.0,86.956,1618,3,202729.0,473260.0,6
22,42,F,APACHE CORPORATION,GLASSCOCK,38842,2006,31.699479999999998,-101.57606,8283,160,80,WFMP,CLFK --> WFMP,2.0,2,374500.0,0.0,0.0,0.0,100975.0,374500.0,10.876,2821,6,440534.0,523700.0,12
537,886,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38846,2006,31.895670000000003,-101.99809,10163,40,Sub 20,WFMP,SPBR_U --> WFMP,5.0,10,0.0,11000.0,355635.0,0.0,508638.0,366635.0,34.49935258,830,2,122994.0,322220.0,4
550,904,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38852,2006,31.877240000000004,-102.04561,10374,40,Sub 20,WFMP,SPBR_L --> WFMP,5.0,10,0.0,12050.0,376344.0,0.0,387680.0,388394.0,55.80805367,2369,1,463554.0,350660.0,1
1112,1847,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,38852,2006,31.586190000000002,-101.62009,8294,80,40,WFMP,SPBR_U --> WFMP,3.0,4,0.0,1500.0,194888.0,0.0,473380.0,196388.0,29.631999999999998,1620,2,383200.0,100450.0,2
1104,1834,F,APACHE CORPORATION,REAGAN,38854,2006,31.59103,-101.51647,8510,80,80,WFMP,SPBR_U --> WFMP,2.0,2,509250.0,0.0,0.0,0.0,149852.0,509250.0,36.416,1630,2,220506.0,350000.0,2
1121,1856,F,APACHE CORPORATION,REAGAN,38854,2006,31.61703,-101.56814,8061,160,40,WFMP,SPBR_U --> WFMP,2.0,2,383200.0,0.0,0.0,0.0,100450.0,383200.0,27.471999999999998,1651,2,367506.0,362000.0,2
554,910,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38857,2006,31.69336,-102.00948000000001,11260,40,80,WFMP,SPBR_U --> WFMP,1.0,1,594300.0,0.0,0.0,0.0,650550.0,594300.0,48.111999999999995,1674,3,171144.0,471280.0,6
532,879,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38858,2006,31.77,-102.088,10435,40,160,WFMP,CLFK --> WFMP,1.0,1,555702.0,0.0,0.0,0.0,746360.0,555702.0,39.92,1962,4,299931.0,191680.0,8
1097,1824,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38859,2006,31.512829999999997,-101.74698000000001,8539,40,40,WFMP,SPBR_U --> WFMP,3.0,4,0.0,1500.0,193230.0,0.0,471140.0,194730.0,43.98483889,1608,2,220506.0,350000.0,2
563,932,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38859,2006,31.87435,-102.05805,10285,40,160,WFMP,SPBR_U --> WFMP,6.0,12,0.0,14250.0,432872.0,0.0,522980.0,447122.0,56.73353027,1858,6,550581.0,803880.0,12
549,903,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38859,2006,31.87085,-102.05693000000001,10341,40,160,WFMP,SPBR_L --> WFMP,4.0,8,0.0,9500.0,313423.0,0.0,612489.0,322923.0,19.24822649,1958,1,442092.0,451820.0,1
1098,1825,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38863,2006,31.51176,-101.73340999999999,8491,160,40,SPBR_L,SPBR_U --> SPBR_L,3.0,6,0.0,5000.0,188178.0,0.0,470500.0,193178.0,41.23692755,1635,2,220506.0,350000.0,2
1096,1823,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38864,2006,31.514609999999998,-101.7563,8565,160,40,SPBR_L,SPBR_U --> SPBR_L,2.0,5,0.0,4950.0,141134.0,0.0,339353.0,146084.0,29.32501026,1603,2,179336.0,309000.0,2
1120,1855,F,APACHE CORPORATION,REAGAN,38867,2006,31.60813,-101.57414,8267,40,40,SPBR_L,SPBR_U --> SPBR_L,2.0,2,375250.0,0.0,0.0,0.0,123000.0,375250.0,23.70705727,1755,2,367506.0,365000.0,2
1122,1858,F,APACHE CORPORATION,REAGAN,38867,2006,31.581570000000003,-101.50855,8512,40,80,WFMP,CLFK --> WFMP,2.0,2,507500.0,0.0,0.0,0.0,172250.0,507500.0,33.50169037,1570,3,201098.0,473480.0,6
559,922,C,APACHE CORPORATION,MIDLAND,38868,2006,31.745990000000003,-101.78104,9973,40,40,WFMP,SPBR_U --> WFMP,6.0,12,0.0,14250.0,423233.0,0.0,523240.0,437483.0,27.264,2119,1,611730.0,630500.0,1
1126,1864,F,APACHE CORPORATION,REAGAN,38877,2006,31.62333,-101.55685,8101,40,40,WFMP,CLFK --> WFMP,2.0,2,380190.0,0.0,0.0,0.0,123000.0,380190.0,20.3,1614,3,199292.0,471970.0,6
1382,2297,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,UPTON,38879,2006,31.6271,-102.0502,10500,40,80,WFMP,SPBR_U --> WFMP,1.0,1,0.0,0.0,0.0,832986.0,762680.0,832986.0,98.16799999999999,4492,5,941900.0,860188.0,5
499,826,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38879,2006,31.834540000000004,-102.21098,11176,80,Over 160,WFMP,SPBR_L --> WFMP,1.0,1,606396.0,0.0,0.0,0.0,550420.0,606396.0,39.916,1920,4,294835.0,179708.0,8
520,862,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38879,2006,31.83892,-101.96636,10336,40,80,WFMP,SPBR_L --> WFMP,6.0,11,0.0,12750.0,450268.0,0.0,399440.0,463018.0,52.692,2444,1,453978.0,350670.0,1
1125,1863,E,APACHE CORPORATION,REAGAN,38881,2006,31.418840000000003,-101.70958,9112,160,40,WFMP,CLFK --> WFMP,2.0,2,576422.0,0.0,0.0,0.0,200600.0,576422.0,20.248,1632,3,200636.0,471060.0,6
546,899,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38886,2006,31.698009999999996,-102.006,11258,40,40,WFMP,SPBR_L --> WFMP,1.0,1,581616.0,0.0,0.0,0.0,639520.0,581616.0,36.552,1662,3,193613.0,472260.0,6
1100,1827,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38891,2006,31.56692,-101.70665,8425,160,40,SPBR_L,CLFK --> SPBR_L,3.0,6,0.0,5750.0,192317.0,0.0,472300.0,198067.0,41.952,1628,2,183782.0,351130.0,2
1050,1746,E,APACHE CORPORATION,REAGAN,38893,2006,31.497640000000004,-101.66631,8311,40,Sub 20,SPBR_L,SPBR_U --> SPBR_L,2.0,2,387700.0,0.0,0.0,0.0,124500.0,387700.0,35.49390913,2459,5,339521.0,506920.0,11
1123,1861,F,APACHE CORPORATION,REAGAN,38894,2006,31.6287,-101.54973000000001,8072,40,80,WFMP,SPBR_U --> WFMP,2.0,2,387700.0,0.0,0.0,0.0,124500.0,387700.0,26.04,1572,3,199754.0,470570.0,6
1119,1854,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,38895,2006,31.46883,-101.55689,8116,Over 160,40,WFMP,SPBR_U --> WFMP,4.0,5,270814.0,2000.0,0.0,0.0,465061.0,272814.0,10.38,1607,2,367506.0,362000.0,2
1394,2319,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,38896,2006,31.50092,-102.08447,10675,40,Over 160,WFMP,SPBR_U --> WFMP,1.0,2,0.0,14000.0,956250.0,0.0,790500.0,970250.0,65.876,3711,1,749112.0,322000.0,2
1128,1866,E,APACHE CORPORATION,REAGAN,38897,2006,31.52285,-101.70161999999999,8508,80,40,WFMP,SPBR_U --> WFMP,2.0,2,385032.0,0.0,0.0,0.0,123000.0,385032.0,27.336,1610,2,367506.0,362000.0,2
