WellID,Number,Type,Depth Top,Depth Base,Fluid Amount,Fluid Units,Fluid Type,Propping Agent Amount,Propping Agent Units,Propping Agent Type,Pressure Breakdown,Injection Rate,Additive,Mesh Size,Remark
240,2,FRAC,8218,10156,528034.0,GAL,FLUD,446500.0,LB,CER,,,,,"DETAILS: 423556 GAL PROBOR17, 104478 GAL PROBOR 15, 2067# VERSA PROP, 2398# 20/40 SLC"
243,1,ACID,6463,6743,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15% WOLFBERRY ACID
243,2,FRAC,6463,6743,60000.0,GAL,X-LINKGEL,146000.0,LB,SAND,,,XLNK,20/40,"DETAILS: YF120 FLEXD XL BORATE GEL, NORTHERN WHITE SD"
243,3,ACID,7112,7291,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15% WOLFBERRY ACID
243,4,FRAC,7112,7291,41000.0,GAL,X-LINKGEL,101000.0,LB,SAND,,,XLNK,20/40,"DETAILS: YF120 FLEXD XL BORATE GEL, NORTHERN WHITE SD"
243,5,ACID,7482,7761,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15% WOLFBERRY ACID
243,6,FRAC,7482,7761,68000.0,GAL,X-LINKGEL,135000.0,LB,SAND,,,XLNK,20/40,"DETAILS: YF120 FLEXD XL BORATE GEL, NORTHERN WHITE SD"
243,7,ACID,8152,8263,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15% WOLFBERRY ACID
243,8,FRAC,8152,8263,68000.0,GAL,X-LINKGEL,97500.0,LB,SAND,,,XLNK,20/40,"DETAILS: YF120 FLEXD XL BORATE GEL, NORTHERN WHITE SD"
243,9,ACID,8316,8597,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15% WOLFBERRY ACID
243,10,FRAC,8316,8597,90000.0,GAL,X-LINKGEL,119500.0,LB,SAND,,,XLNK,20/40,"DETAILS: YF120 FLEXD XL BORATE GEL, NORTHERN WHITE SD"
243,11,ACID,9073,9299,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15% WOLFBERRY ACID
243,12,FRAC,9073,9299,79000.0,GAL,X-LINKGEL,104000.0,LB,SAND,,,XLNK,20/40,"DETAILS: YF120 FLEXD XL BORATE GEL, NORTHERN WHITE SD"
243,13,ACID,9776,9929,6000.0,GAL,A,0,undefined,undefined,,,HCL,,15% WOLFBERRY ACID
243,14,FRAC,9776,9929,79000.0,GAL,X-LINKGEL,75000.0,LB,SAND,,,XLNK,20/40,"DETAILS: YF120 FLEXD XL BORATE GEL, NORTHERN WHITE SD"
243,15,ACID,10018,10135,5000.0,GAL,A,0,undefined,undefined,,,HCL,,"DETAILS: 15%, 125 J-122 1.3 SG RCN BALL SLRS"
243,16,FRAC,10018,10135,100000.0,GAL,X-LINKGEL,64000.0,LB,SAND,,,SFAC,20/40,"DETAILS: 30000 GAL SLK WTR, 70000 GAL YF120 FLEXD XL BORATE GEL, NORTHERN WHITE SD"
246,1,ACID,6470,6720,,,A,0,undefined,undefined,,,HCL,,15%
246,2,FRAC,6470,6720,64295.0,GAL,X-LINKGEL,139640.0,LB,SAND,,,XLNK,20/40,"DETAILS: 22# XL GEL, MSD"
246,3,ACID,6979,8114,,,A,0,undefined,undefined,,,HCL,,15%
246,4,FRAC,6979,8114,216210.0,GAL,X-LINKGEL,475953.0,LB,SAND,,,XLNK,20/40,"DETAILS: 18# XL GEL, MSD"
246,5,ACID,8317,9815,,,A,0,undefined,undefined,,,HCL,,15%
246,6,FRAC,8317,9815,829533.0,GAL,GEL,562654.0,LB,SAND,,,GELA,30/50,"DETAILS: 10# LINEAR GEL, MSD"
247,1,ACID,7190,7359,5250.0,GAL,A,0,undefined,undefined,,,HCL,,15%
247,2,FRAC,7190,7359,,,FLUD,84000.0,LB,SAND,,,,,"DETAILS: 76000# BRADY SD, 8000# SLC"
247,3,ACID,7497,7716,2016.0,GAL,A,0,undefined,undefined,,,HCL,,15%
247,4,FRAC,7497,7716,,,FLUD,86000.0,LB,SAND,,,,,"DETAILS: 80000# BRADY SD, 6000# SLC"
247,5,ACID,7781,7972,2016.0,GAL,A,0,undefined,undefined,,,HCL,,15%
247,6,FRAC,7781,7972,,,FLUD,89000.0,LB,SAND,,,,,"DETAILS: 83000# WHITE SD, 6000# SLC"
247,7,ACID,8489,8708,2016.0,GAL,A,0,undefined,undefined,,,HCL,,15%
247,8,FRAC,8489,8708,,,FLUD,80000.0,LB,SAND,,,,,"DETAILS: 70000# WHITE SD, 10000# SLC"
247,9,ACID,9200,9400,3990.0,GAL,A,0,undefined,undefined,,,HCL,,15%
247,10,FRAC,9200,9400,,,FLUD,75000.0,LB,SAND,,,,,"DETAILS: 65000# WHITE SD, 10000# SLC"
247,11,ACID,9470,9628,3990.0,GAL,A,0,undefined,undefined,,,HCL,,15%
247,12,FRAC,9470,9628,,,FLUD,51000.0,LB,SAND,,,,,
247,13,ACID,9723,9846,6006.0,GAL,A,0,undefined,undefined,,,HCL,,15%
247,14,FRAC,9723,9846,,,FLUD,4500.0,LB,SAND,,,,,WHITE SD
248,1,ACID,6897,7154,2016.0,GAL,A,0,undefined,undefined,,,,,
248,2,FRAC,6897,7154,,,,91000.0,LB,SAND,,,,,"DETAILS: 85000# WHITE SD, 6000# SLC"
248,3,ACID,7468,7624,2016.0,GAL,A,0,undefined,undefined,,,,,
248,4,FRAC,7468,7624,,,,80000.0,LB,SAND,,,,,"DETAILS: 70000# WHITE SD, 10000# SLC"
248,5,ACID,7679,7905,2016.0,GAL,A,0,undefined,undefined,,,,,
248,6,FRAC,7679,7905,,,,85000.0,LB,SAND,,,,,"DETAILS: 80000# WHITE SD, 5000# SLC"
248,7,ACID,8373,8420,2016.0,GAL,A,0,undefined,undefined,,,,,
248,8,FRAC,8373,8420,,,,90000.0,LB,SAND,,,,,"DETAILS: 81000# WHITE SD, 9000# SLC"
248,9,ACID,8534,8728,2016.0,GAL,A,0,undefined,undefined,,,,,
248,10,FRAC,8534,8728,,,,79000.0,LB,SAND,,,,,"DETAILS: 71000# WHITE SD, 8000# SLC"
248,11,ACID,9228,9403,3990.0,GAL,A,0,undefined,undefined,,,,,
248,12,FRAC,9228,9403,,,,80000.0,LB,SAND,,,,,"DETAILS: 70000# WHITE SD, 8000# SLC"
248,13,ACID,9475,9622,3990.0,GAL,A,0,undefined,undefined,,,,,
248,14,FRAC,9475,9622,,,,80000.0,LB,SAND,,,,,"DETAILS: 70000# WHITE SD, 10000# SLC"
248,15,ACID,9678,9816,6006.0,GAL,A,0,undefined,undefined,,,,,
248,16,FRAC,9678,9816,,,,78000.0,LB,SAND,,,,,"DETAILS: 68000# WHITE SD, 10000# SLC"
250,1,ACID,7588,10550,12096.0,GAL,A,0,undefined,undefined,,,HCL,,20%
250,2,FRAC,7588,10550,951846.0,GAL,GEL,786080.0,LB,SAND,,,GELA,,"DETAILS: 1264 BBL ASTGEL 1015, 14337 BBL ASTMAX 1015, 535 BBL ASTGEL 1017, 4777 BBL ASTMAX 1017, 1513 BBL ASTMAXD 1025, 237 BBL 10# BRINE, 171790# 30/70 OTTAWA SD, 199000# 30/50 BRADY SD, 97900# 16/30 BRADY SD, 317390# 30/50 CHINA SD"
251,1,ACID,6776,8016,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
251,2,FRAC,6776,8016,300840.0,GAL,X-LINKGEL,636746.0,LB,SAND,,,GELA,20/40,"DETAILS: 15# XLINK GEL, MSD"
251,3,ACID,8195,8291,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
251,4,FRAC,8195,8291,80148.0,GAL,X-LINKGEL,180293.0,LB,SAND,,,GELA,20/40,"DETAILS: 15# XLINK GEL, MSD"
251,5,ACID,8385,10000,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
251,6,FRAC,8385,10000,787190.0,GAL,X-LINKGEL,557286.0,LB,SAND,,,GELA,,"DETAILS: 10# XL, ASSIST GEL, 20/40, 30/50, MSD"
251,7,ACID,10070,10182,3000.0,GAL,A,0,undefined,undefined,,,HCL,,
251,8,FRAC,10070,10182,175680.0,GAL,X-LINKGEL,119785.0,LB,SAND,,,GELA,30/50,"DETAILS: 10# XL ASSIST GEL, MSD"
252,1,FRAC,6507,7474,182514.0,GAL,GEL,408692.0,LB,SAND,,,GELA,,
252,2,FRAC,7770,7966,95604.0,GAL,GEL,163290.0,LB,SAND,,,GELA,,
252,3,FRAC,8023,9902,966386.0,GAL,GEL,693420.0,LB,SAND,,,GELA,,
252,4,FRAC,9926,10022,125034.0,GAL,GEL,126342.0,LB,SAND,,,GELA,,
252,5,ACID,6507,10022,6120.0,GAL,A,0,undefined,undefined,,,HCL,,
253,1,FRAC,6314,7478,273822.0,GAL,GEL,603145.0,LB,SAND,,,ACIN,,
253,2,FRAC,7557,7703,78678.0,GAL,GEL,164325.0,LB,SAND,,,ACIN,,
253,3,FRAC,8350,9686,753948.0,GAL,GEL,559524.0,LB,SAND,,,ACIN,,
253,4,FRAC,9826,9918,185256.0,GAL,GEL,125528.0,LB,SAND,,,ACIN,,
253,5,ACID,6314,9918,12922.0,GAL,A,0,undefined,undefined,,,HCL,,
254,1,ACID,7118,7441,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
254,2,FRAC,7118,7441,100000.0,GAL,GEL,208000.0,LB,SAND,,,SFAC,20/40,YFX/BORATE GEL
254,3,ACID,7706,7945,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
254,4,FRAC,7706,7945,108000.0,GAL,GEL,129000.0,LB,SAND,,,SFAC,20/40,YFX/BORATE GEL
254,5,ACID,8052,8375,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
254,6,FRAC,8052,8375,130000.0,GAL,GEL,154000.0,LB,SAND,,,SFAC,20/40,YFX/BORATE GEL
254,7,ACID,8694,8873,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
254,8,FRAC,8694,8873,146000.0,GAL,FLUD,75000.0,LB,SAND,,,SFAC,20/40,"DETAILS: 30000 GAL SLK WTR, 116000 GAL YFX/BORATE GEL"
254,9,ACID,9381,9727,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
254,10,FRAC,9381,9727,172000.0,GAL,FLUD,125000.0,LB,SAND,,,SFAC,20/40,"DETAILS: 30000 GAL SLK WTR, 142000 GAL YFX/BORATE GEL"
254,11,ACID,10158,10305,2300.0,GAL,A,0,undefined,undefined,,,HCL,,125 BALL SLRS
254,12,FRAC,10158,10305,98000.0,GAL,FLUD,50000.0,LB,SAND,,,SFAC,20/40,"DETAILS: 20000 GAL SLK WTR, 78000 GAL YFX/BORATE GEL"
255,1,ACID,7765,7864,2436.0,GAL,A,0,undefined,undefined,,,HCL,,15%
255,2,FRAC,7765,7864,,,,71000.0,LB,SAND,,,,,
255,3,ACID,8010,8174,2016.0,GAL,A,0,undefined,undefined,,,HCL,,15%
255,4,FRAC,8275,8410,,,,86000.0,LB,SAND,,,,,
255,5,ACID,8275,8410,2016.0,GAL,A,0,undefined,undefined,,,HCL,,15%
255,6,FRAC,8275,8410,,,,59000.0,LB,SAND,,,,,
255,7,ACID,8510,8755,2016.0,GAL,A,0,undefined,undefined,,,HCL,,15%
255,8,FRAC,8510,8755,,,,85000.0,LB,SAND,,,,,
255,9,ACID,8965,9150,2016.0,GAL,A,0,undefined,undefined,,,HCL,,15%
255,10,FRAC,8965,9150,,,,88000.0,LB,SAND,,,,,
255,11,ACID,9200,9351,2016.0,GAL,A,0,undefined,undefined,,,HCL,,15%
255,12,FRAC,9200,9351,,,,88000.0,LB,SAND,,,,,
255,13,ACID,9673,9834,3990.0,GAL,A,0,undefined,undefined,,,HCL,,15%
255,14,FRAC,9673,9834,,,,71000.0,LB,SAND,,,,,
255,15,ACID,9907,10030,6006.0,GAL,A,0,undefined,undefined,,,HCL,,15%
255,16,FRAC,9907,10030,,,,65000.0,LB,SAND,,,,,
256,1,ACID,7731,8064,3500.0,GAL,A,0,undefined,undefined,,,,,15%
256,2,FRAC,7731,8064,420000.0,GAL,SLKW,230000.0,LB,SAND,,,SFAC,,"DETAILS: 22000# 100 MESH, 208000# 30/50 SD"
256,3,FRAC,8165,8440,294000.0,GAL,SLKW,240000.0,LB,SAND,,,SFAC,,"DETAILS: 30000# 100 MESH SD, 210000# 30/50 SD"
256,4,ACID,8688,9016,3500.0,GAL,A,0,undefined,undefined,,,,,15%
256,5,FRAC,8688,9016,294000.0,GAL,SLKW,225000.0,LB,SAND,,,SFAC,,"DETAILS: 35000# 100 MESH SD, 190000# 30/50 SD"
256,6,ACID,9490,9714,3500.0,GAL,A,0,undefined,undefined,,,,,15%
256,7,FRAC,9490,9714,588000.0,GAL,SLKW,214000.0,LB,SAND,,,SFAC,,"DETAILS: 78000# 100 MESH SD, 136000# 30/50 SD"
256,8,ACID,9816,10223,5000.0,GAL,A,0,undefined,undefined,,,,,15%
256,9,FRAC,9816,10223,420000.0,GAL,SLKW,258000.0,LB,SAND,,,SFAC,,"DETAILS: 30000# 100 MESH, 228000# 30/50 SD"
259,1,FRAC,8004,8050,46998.0,GAL,X-LINKGEL,95380.0,LB,SAND,,,,20/40,"DETAILS: 12# XL, WHITE PROP"
259,2,FRAC,8105,8205,51408.0,GAL,X-LINKGEL,100220.0,LB,SAND,,,,20/40,"DETAILS: 12# XL, WHITE PROP"
259,3,FRAC,8320,8370,53298.0,GAL,X-LINKGEL,77000.0,LB,SAND,,,,20/40,"DETAILS: 12# XL, WHITE PROP"
259,4,FRAC,8470,8590,47922.0,GAL,X-LINKGEL,65000.0,LB,SAND,,,,20/40,"DETAILS: 12# XL, WHITE PROP"
259,5,FRAC,8678,8720,92778.0,GAL,X-LINKGEL,83000.0,LB,SAND,,,,20/40,"DETAILS: 12# XL, WHITE PROP"
259,6,FRAC,8848,8878,54096.0,GAL,X-LINKGEL,80000.0,LB,SAND,,,,20/40,"DETAILS: 12# XL, WHITE PROP"
259,7,FRAC,9004,9050,55104.0,GAL,X-LINKGEL,81000.0,LB,SAND,,,,20/40,"DETAILS: 12# XL, WHITE PROP"
259,8,FRAC,9220,9278,68922.0,GAL,X-LINKGEL,40000.0,LB,SAND,,,,20/40,"DETAILS: 12# XL, BERRY ISP"
259,9,FRAC,9708,9804,66360.0,GAL,X-LINKGEL,41500.0,LB,SAND,,,,20/40,"DETAILS: 12# XL, BERRY ISP"
259,10,FRAC,9860,10004,92778.0,GAL,X-LINKGEL,83000.0,LB,SAND,,,,20/40,"DETAILS: 15# XL, BERRY ISP"
259,11,FRAC,10074,10110,52962.0,GAL,X-LINKGEL,47000.0,LB,SAND,,,,20/40,"DETAILS: 15# XL, BERRY ISP"
259,12,FRAC,10216,10300,79140.0,GAL,X-LINKGEL,57000.0,LB,SAND,,,,20/40,"DETAILS: 15# XL, BERRY ISP"
261,1,FRAC,7762,8028,92200.0,GAL,SLKW,88600.0,LB,SAND,,,SFAC,20/40,"DETAILS: 57600 GAL SLK WTR, 34600 GAL 10# XL, WHT SD"
261,2,FRAC,8074,8316,114500.0,GAL,SLKW,104304.0,LB,SAND,,,SFAC,20/40,"DETAILS: 72000 GAL SLK WTR, 42500 GAL 10# XL, WHT SD"
261,3,FRAC,8372,8696,131000.0,GAL,SLKW,123500.0,LB,SAND,,,SFAC,20/40,"DETAILS: 83000 GAL SLK WTR, 48000 GAL 10# XL, WHT SD"
261,4,FRAC,8733,8971,122500.0,GAL,X-LINKGEL,91750.0,LB,SAND,,,XLNK,20/40,"DETAILS: 10# XL, WHT SD"
261,5,FRAC,9012,9328,75500.0,GAL,X-LINKGEL,72500.0,LB,SAND,,,XLNK,20/40,"DETAILS: 10# XL, WHT SD"
261,6,FRAC,9515,9798,150500.0,GAL,X-LINKGEL,84938.0,LB,SAND,,,XLNK,20/40,"DETAILS: 10# XL, SB EXCEL SD"
261,7,FRAC,9854,10072,58000.0,GAL,X-LINKGEL,22375.0,LB,SAND,,,XLNK,20/40,"DETAILS: 10# XL, SB EXCEL SD"
261,8,FRAC,10141,10382,42000.0,GAL,X-LINKGEL,16500.0,LB,SAND,,,XLNK,,"DETAILS: 10# XL, SB EXCEL SD"
263,1,FRAC,7288,10056,1116402.0,GAL,FLUD,1166000.0,LB,SAND,,,,,1166284# SD
265,1,ACID,7050,7335,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
265,2,FRAC,7050,7335,71000.0,GAL,GEL,160000.0,LB,SAND,,,BIOC,20/40,YFX BORATE GEL
265,3,ACID,7398,7693,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
265,4,FRAC,7398,7693,121000.0,GAL,GEL,160000.0,LB,SAND,,,BIOC,20/40,YFX BORATE GEL
265,5,ACID,7758,8029,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
265,6,FRAC,7758,8029,116000.0,GAL,GEL,140000.0,LB,SAND,,,BIOC,20/40,YFX BORATE GEL
265,7,ACID,8106,8365,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
265,8,FRAC,8106,8365,108000.0,GAL,GEL,130000.0,LB,SAND,,,BIOC,20/40,YFX BORATE GEL
265,9,ACID,8700,8871,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
265,10,FRAC,8700,8871,93000.0,GAL,GEL,100000.0,LB,SAND,,,BIOC,20/40,YFX BORATE GEL
265,11,ACID,9392,9687,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
265,12,FRAC,9392,9687,138000.0,GAL,FLUD,100000.0,LB,SAND,,,BIOC,20/40,"DETAILS: 20000 GAL SLK WTR, 118000 GAL YFX BORATE GEL"
265,13,ACID,9965,10225,2500.0,GAL,A,0,undefined,undefined,,,HCL,,"DETAILS: 500 GAL SPOT ACID, 2000 GAL 150 BALL SLRS"
265,14,FRAC,9965,10225,98000.0,GAL,FLUD,50000.0,LB,SAND,,,BIOC,20/40,"DETAILS: 20000 GAL SLK WTR, 78000 GAL YFX BORATE GEL"
265,15,ACID,10590,10605,2200.0,GAL,A,0,undefined,undefined,,,HCL,,"DETAILS: 200 GAL SPOT ACID, 2000 GAL 100 BALL SLRS"
266,1,ACID,7056,7333,4000.0,GAL,A,0,undefined,undefined,,,HCL,,DETAILS: WOLFBERRY SPEARHEAD
266,2,FRAC,7056,7333,70000.0,GAL,X-LINKGEL,160000.0,LB,SAND,,,BIOC,,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
266,3,ACID,7404,7691,4000.0,GAL,A,0,undefined,undefined,,,HCL,,DETAILS: WOLFBERRY SPEARHEAD
266,4,FRAC,7404,7691,121000.0,GAL,X-LINKGEL,160000.0,LB,SAND,,,BIOC,,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
266,5,ACID,7780,8037,4000.0,GAL,A,0,undefined,undefined,,,HCL,,DETAILS: WOLFBERRY SPEARHEAD
266,6,FRAC,7780,8037,103000.0,GAL,X-LINKGEL,130000.0,LB,SAND,,,BIOC,,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
266,7,ACID,8186,8497,4000.0,GAL,A,0,undefined,undefined,,,HCL,,DETAILS: WOLFBERRY SPEARHEAD
266,8,FRAC,8186,8497,116000.0,GAL,X-LINKGEL,140000.0,LB,SAND,,,BIOC,,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
266,9,ACID,8644,8881,4000.0,GAL,A,0,undefined,undefined,,,HCL,,DETAILS: WOLFBERRY SPEARHEAD
266,10,FRAC,8644,8881,93000.0,GAL,X-LINKGEL,100000.0,LB,SAND,,,BIOC,,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
266,11,ACID,9186,9411,6000.0,GAL,A,0,undefined,undefined,,,HCL,,DETAILS: WOLFBERRY SPEARHEAD
266,12,FRAC,9186,9411,93000.0,GAL,X-LINKGEL,100000.0,LB,SAND,,,BIOC,,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
266,13,ACID,9496,9793,6000.0,GAL,A,0,undefined,undefined,,,HCL,,DETAILS: 125 J-122 1.3 SG RCN BALL SLRS
266,14,FRAC,9496,9793,129000.0,GAL,FLUD,95000.0,LB,SAND,,,BIOC,20/40,"DETAILS: 30000 SLK WTR, 99000 GAL YF115ST, XL BORATE GEL, SB EXCEL"
267,1,ACID,5994,6343,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD
267,2,FRAC,5994,6343,77000.0,GAL,X-LINKGEL,168000.0,LB,SAND,,,BIOC,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
267,3,ACID,6774,7035,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD
267,4,FRAC,6774,7035,72000.0,GAL,X-LINKGEL,140000.0,LB,SAND,,,BIOC,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
267,5,ACID,7252,7355,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD
267,6,FRAC,7252,7355,33000.0,GAL,X-LINKGEL,64000.0,LB,SAND,,,BIOC,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
267,7,ACID,7896,8117,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD
267,8,FRAC,7896,8117,79000.0,GAL,X-LINKGEL,150000.0,LB,SAND,,,BIOC,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
267,9,ACID,8384,8588,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD
267,10,FRAC,8384,8588,68000.0,GAL,X-LINKGEL,110000.0,LB,SAND,,,BIOC,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
267,11,ACID,8666,8879,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD
267,12,FRAC,8666,8879,68000.0,GAL,X-LINKGEL,110000.0,LB,SAND,,,BIOC,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
267,13,ACID,9424,9723,5000.0,GAL,A,0,undefined,undefined,,,HCL,,RCN BALL SLRS
267,14,FRAC,9424,9723,111000.0,GAL,FLUD,97500.0,LB,SAND,,,BIOC,20/40,"DETAILS: 20000 GAL SLK WTR, YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
268,1,ACID,6964,7255,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
268,2,FRAC,6964,7255,71000.0,GAL,GEL,160000.0,LB,SAND,,,BIOC,20/40,YFX/BORATE GEL
268,3,ACID,7629,7885,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
268,4,FRAC,7629,7885,106000.0,GAL,GEL,140000.0,LB,SAND,,,BIOC,20/40,YFX/BORATE GEL
268,5,ACID,7968,8255,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
268,6,FRAC,7968,8255,107000.0,GAL,GEL,132000.0,LB,SAND,,,BIOC,20/40,YFX/ BORATE GEL
268,7,ACID,8598,8849,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
268,8,FRAC,8598,8849,93000.0,GAL,GEL,100000.0,LB,SAND,,,BIOC,20/40,YFX/BORATE GEL
268,9,ACID,9374,9691,5000.0,GAL,A,0,undefined,undefined,,,HCL,,
268,10,FRAC,9374,9691,129000.0,GAL,FLUD,95000.0,LB,SAND,,,BIOC,20/40,"DETAILS: 30000 GAL SLICK WTR, 99000 GAL YFX/BORATE GEL"
269,1,ACID,5921,6171,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
269,2,FRAC,5921,6171,76500.0,GAL,X-LINKGEL,160000.0,LB,SAND,,,XLNK,20/40,YFX BORATE GEL
269,3,ACID,6448,6639,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
269,4,FRAC,6448,6639,67000.0,GAL,X-LINKGEL,138000.0,LB,SAND,,,XLNK,20/40,YFX BORATE GEL
269,5,ACID,6995,7123,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
269,6,FRAC,6995,7123,50000.0,GAL,X-LINKGEL,100000.0,LB,SAND,,,XLNK,20/40,YFX BORATE GEL
269,7,ACID,7736,8055,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
269,8,FRAC,7736,8055,71000.0,GAL,X-LINKGEL,134000.0,LB,SAND,,,XLNK,20/40,YFX BORATE GEL
269,9,ACID,8238,8551,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
269,10,FRAC,8238,8551,74000.0,GAL,X-LINKGEL,120000.0,LB,SAND,,,XLNK,20/40,YFX BORATE GEL
269,11,ACID,8642,8885,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
269,12,FRAC,8642,8885,60000.0,GAL,X-LINKGEL,102000.0,LB,SAND,,,XLNK,20/40,YFX BORATE GEL
269,13,ACID,9248,9531,6000.0,GAL,A,0,undefined,undefined,,,HCL,,"DETAILS: 1000 GAL ACID, 5000 GAL 15% HCL, 125 BALL SLRS"
269,14,FRAC,9248,9531,111000.0,GAL,FLUD,97500.0,LB,SAND,,,SFAC,20/40,"DETAILS: 20000 GAL SLK WTR, 91000 GAL YFX BORATE GEL"
270,1,ACID,6434,6728,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD ACID
270,2,FRAC,6434,6728,77000.0,GAL,X-LINKGEL,162000.0,LB,SAND,,,GELA,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
270,3,ACID,7546,7767,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD ACID
270,4,FRAC,7546,7767,76000.0,GAL,X-LINKGEL,132000.0,LB,SAND,,,GELA,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
270,5,ACID,7820,8093,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD ACID
270,6,FRAC,7820,8093,75000.0,GAL,X-LINKGEL,140000.0,LB,SAND,,,GELA,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
270,7,ACID,8150,8435,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD ACID
270,8,FRAC,8150,8435,74000.0,GAL,X-LINKGEL,120000.0,LB,SAND,,,GELA,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
270,9,ACID,8534,8893,4000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD ACID
270,10,FRAC,8534,8893,80000.0,GAL,X-LINKGEL,120000.0,LB,SAND,,,GELA,20/40,"DETAILS: YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
270,11,ACID,9258,9533,6000.0,GAL,A,0,undefined,undefined,,,HCL,,WOLFBERRY SPEARHEAD ACID
270,12,FRAC,9258,9533,103000.0,GAL,FLUD,83000.0,LB,SAND,,,GELA,20/40,"DETAILS: 30000 GAL SLK WTR, 73000 GAL YF115ST, XL BORATE GEL, NORTHERN WHITE SD"
270,13,ACID,9604,9729,7000.0,GAL,A,0,undefined,undefined,,,HCL,,"DETAILS: 1000 GAL ACID, 6000 GAL, 125 J-122 SG RCN BALL SLRS"
271,1,ACID,6444,6745,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
271,2,FRAC,6444,6745,76500.0,GAL,X-LINKGEL,160000.0,LB,SAND,,,BIOC,20/40,YFX BORATE GEL
271,3,ACID,7522,7747,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
271,4,FRAC,7522,7747,68000.0,GAL,X-LINKGEL,132000.0,LB,SAND,,,BIOC,20/40,YFX BORATE GEL
271,5,ACID,7836,8113,4000.0,GAL,A,0,undefined,undefined,,,HCL,,
271,6,FRAC,7836,8113,75000.0,GAL,X-LINKGEL,140000.0,LB,SAND,,,BIOC,20/40,YFX BORATE GEL
